Close,High,Low,Open,Volume
^KLSE,^KLSE,^KLSE,^KLSE,^KLSE
883.1699829101562,889.239990234375,883.1699829101562,887.1699829101562,43499200
884.3400268554688,886.5999755859375,882.2100219726562,884.0800170898438,54585800
870.0999755859375,883.97998046875,868.739990234375,883.97998046875,91308200
867.0999755859375,868.9400024414062,859.7999877929688,868.9400024414062,97685600
869.1099853515625,869.1300048828125,865.3499755859375,866.7899780273438,51326800
869.9600219726562,869.9600219726562,864.8699951171875,869.0,38929200
860.72998046875,870.52001953125,860.72998046875,869.989990234375,89556600
861.9600219726562,864.9000244140625,859.8099975585938,861.0499877929688,59158400
862.4000244140625,863.4400024414062,858.8400268554688,862.530029296875,80609600
865.8800048828125,867.4099731445312,860.22998046875,861.989990234375,85726800
871.969970703125,871.969970703125,865.5700073242188,865.969970703125,57072200
876.9199829101562,876.9199829101562,871.5700073242188,872.27001953125,37811000
879.4400024414062,879.4400024414062,874.7000122070312,874.7000122070312,62044000
879.4000244140625,880.239990234375,876.5700073242188,877.8300170898438,55784200
890.02001953125,892.97998046875,879.1400146484375,879.1900024414062,93902400
894.6799926757812,895.0700073242188,890.8800048828125,890.8800048828125,92330800
892.6400146484375,897.530029296875,891.8699951171875,894.8200073242188,78124400
900.2999877929688,900.2999877929688,892.77001953125,892.77001953125,72473600
898.0399780273438,901.4299926757812,897.0499877929688,900.510009765625,61007600
897.0599975585938,899.1599731445312,893.6199951171875,898.2999877929688,54398200
896.75,898.6300048828125,894.6500244140625,897.1699829101562,47080000
896.3099975585938,898.1900024414062,894.6500244140625,897.4199829101562,57162400
903.3300170898438,905.3699951171875,895.0900268554688,895.0900268554688,103325800
902.3099975585938,906.0,897.9600219726562,903.8300170898438,78527400
898.0800170898438,901.4099731445312,897.1500244140625,900.9299926757812,54799800
891.22998046875,899.1099853515625,890.27001953125,898.1799926757812,62378400
894.6699829101562,896.6400146484375,891.1199951171875,891.1199951171875,59298200
889.97998046875,896.9600219726562,889.97998046875,895.530029296875,54672200
888.3200073242188,894.22998046875,888.3200073242188,890.4199829101562,66656400
894.02001953125,894.2899780273438,888.1799926757812,888.1799926757812,54950800
898.6900024414062,900.1500244140625,893.7999877929688,893.7999877929688,62233200
898.8699951171875,901.6500244140625,897.030029296875,899.4099731445312,57753200
902.6900024414062,905.280029296875,898.3300170898438,898.3300170898438,78104400
906.9600219726562,907.75,903.1300048828125,903.1900024414062,79784000
903.6099853515625,905.4199829101562,901.4500122070312,904.47998046875,54010800
909.3200073242188,910.8599853515625,904.3400268554688,904.489990234375,74629400
915.719970703125,918.3699951171875,912.0,912.0499877929688,105402400
913.0700073242188,915.8699951171875,911.489990234375,915.5800170898438,55870200
921.0599975585938,922.4500122070312,912.9199829101562,913.0900268554688,90503600
916.8400268554688,922.7899780273438,916.6599731445312,921.0599975585938,60918000
915.0800170898438,918.7999877929688,914.5499877929688,917.4299926757812,46883200
916.780029296875,919.47998046875,913.5499877929688,914.97998046875,62690400
924.010009765625,926.3099975585938,915.2000122070312,915.2000122070312,111158400
921.9400024414062,928.52001953125,921.25,924.0900268554688,74759600
939.6900024414062,939.6900024414062,927.2100219726562,938.0999755859375,259228200
939.8400268554688,940.5999755859375,936.0999755859375,939.1799926757812,121216400
935.739990234375,941.8499755859375,934.2899780273438,940.2000122070312,93122400
931.969970703125,937.469970703125,931.3900146484375,936.3499755859375,79078400
934.3800048828125,936.6199951171875,932.1099853515625,932.1400146484375,93674400
937.3900146484375,938.75,931.9400024414062,935.510009765625,92807200
938.219970703125,940.3800048828125,935.5599975585938,938.2999877929688,69305200
941.3300170898438,943.719970703125,937.9600219726562,938.6500244140625,94544800
952.5900268554688,953.2899780273438,941.5599975585938,942.5399780273438,140736000
945.22998046875,953.8800048828125,942.489990234375,951.6300048828125,99100000
943.4099731445312,946.219970703125,941.8499755859375,946.219970703125,62604000
948.02001953125,948.8800048828125,942.1300048828125,943.0499877929688,76404400
944.9400024414062,948.0499877929688,942.2899780273438,947.0800170898438,58076200
939.47998046875,947.1699829101562,935.77001953125,945.3200073242188,58824800
936.0499877929688,938.97998046875,934.1900024414062,938.8599853515625,78121200
937.0399780273438,938.219970703125,934.1699829101562,935.52001953125,55371000
927.9199829101562,938.8499755859375,927.9199829101562,937.3200073242188,55187400
926.489990234375,933.8099975585938,924.8499755859375,930.4000244140625,67424200
926.3800048828125,927.8099975585938,921.6400146484375,923.9500122070312,66809400
923.6400146484375,929.5700073242188,921.6400146484375,927.5,54777600
925.5399780273438,926.9500122070312,919.719970703125,924.0700073242188,50619800
923.969970703125,927.3499755859375,922.22998046875,925.2899780273438,49555400
923.7899780273438,928.5800170898438,923.6599731445312,923.969970703125,64705600
926.0800170898438,927.6400146484375,924.0800170898438,924.3300170898438,65809800
919.8499755859375,925.6400146484375,918.8699951171875,925.52001953125,67318800
